month,local_time_h,day_from_equinox,solar_altitude_rad,solar_azimuth_rad,dni_kw_m2,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw,power_per_area_kw_m2,time_geometry_s,time_candidates_s,time_shadow_blocking_s,time_truncation_s,time_total_s,average_candidates,maximum_candidates
3,9.0,0,0.5780659471500635,-2.13636228494298,0.9548220128815966,0.7431561030139223,0.9651603367995297,0.9307297746648272,0.9396980839697805,0.5677613940742028,34055.41786507993,0.5421110771263917,0.00032129999999597203,0.4130497000005562,0.4025251000002754,0.6026831999997739,1.4185793000006015,39.40974212034384,93
3,10.5,0,0.7950701564030589,-2.5634046203904832,1.0147803402321796,0.770035352807739,0.9651603367995297,0.9367151296473167,0.9363828031757776,0.592519325876517,37772.21882238888,0.6012769631071136,0.00031149999995250255,0.3673132000003534,0.39298560000042926,0.6003576000002795,1.3609679000010146,39.425787965616045,92
3,12.0,0,0.8831366015091309,3.141592653589793,1.030801341050838,0.779317155922753,0.9651603367995297,0.9386111995472073,0.936501616746079,0.6020580751258018,38986.23467867882,0.6206022712301626,0.0002856999999494292,0.3698150000000169,0.38016650000008667,0.5989793999997346,1.3492465999997876,39.31404011461318,95
3,13.5,0,0.7950701564030589,2.5634046203904832,1.0147803402321796,0.7700353555717919,0.9651603367995297,0.9374226184159327,0.9362282784264988,0.5934711915772579,37832.89883393909,0.6022428977067669,0.0002750999992713332,0.3781378000003315,0.3760858999994525,0.6125944999994317,1.367093299998487,39.42464183381089,98
3,15.0,0,0.5780659471500635,2.13636228494298,0.9548220128815966,0.7431561096484751,0.9651603367995297,0.9318051575931232,0.9394911160724919,0.5693843600052652,34152.76647585196,0.5436607207235269,0.00030019999940122943,0.4022961000000578,0.40052339999965625,0.6119060999999419,1.4150257999990572,39.41489971346705,90
4,9.0,31,0.7255922418092149,-1.9589018883971145,0.9992774792374354,0.7620274592595898,0.9651603367995297,0.9324489723725636,0.9375710370479243,0.5841182541859254,36667.796328035925,0.583696216619483,0.00026619999971444486,0.40271429999938846,0.3955952999995134,0.6225505000002158,1.421126299998832,39.406303724928364,95
4,10.5,31,0.9748512838471297,-2.410509018454921,1.0440430323468193,0.7879034843255511,0.9651603367995297,0.9374792175174219,0.9375616257557817,0.6099901640908797,40007.29270249662,0.6368559806191757,0.00033089999942603754,0.38820159999977477,0.38741029999982857,0.6022807999997895,1.3782235999988188,39.55472779369627,91
4,12.0,31,1.0869700595052758,3.141592653589793,1.0564526886101677,0.796837946632132,0.9651603367995297,0.9388446708408503,0.9396067235898364,0.6205428957231877,41183.17190893088,0.6555742105847004,0.0002948000001197215,0.3791813000007096,0.3851093999992372,0.6011203999996724,1.365705899999739,39.31404011461318,95
4,13.5,31,0.9748512838471297,2.410509018454921,1.0440430323468193,0.7879034873777979,0.9651603367995297,0.9384626269057978,0.9374297351315981,0.611043907650774,40076.404353004786,0.6379561342407638,0.00047590000031050295,0.3761194999997315,0.3918509000004633,0.5798776999999973,1.3483240000005026,39.549570200573065,92
4,15.0,31,0.7255922418092149,1.9589018883971145,0.9992774792374354,0.7620274660901867,0.9651603367995297,0.9334111570978811,0.9375099232112938,0.585627155478548,36762.51702008844,0.5852040276995931,0.0003177999997205916,0.3816893000002892,0.4029585999996925,0.6023117000004277,1.38727740000013,39.40401146131805,93
5,9.0,61,0.8211464237522114,-1.7995037859016665,1.0199091178996695,0.7728867911346117,0.9651603367995297,0.9337932010329336,0.9369552344863296,0.5941454117706947,38067.30695975249,0.6059743228231851,0.0003870999998980551,0.39412390000052255,0.39344399999936286,0.6069284999994125,1.394883499999196,39.393123209169055,91
5,10.5,61,1.0954581802892018,-2.2392054386263283,1.05724714116401,0.7974425472881279,0.9651603367995297,0.9376631645972621,0.9395896101425454,0.6203147152363893,41198.98676358027,0.6558259593056395,0.00028219999967404874,0.4021359999997003,0.40311579999979585,0.6284148999993704,1.4339488999985406,39.52378223495702,93
5,12.0,61,1.2355917477605913,3.141592653589793,1.067847324679981,0.8059262084662929,0.9651603367995297,0.9392125650005305,0.9433352720174233,0.6319869994585768,42395.05866328651,0.6748656266043698,0.0003062999994654092,0.3853739999995014,0.39644939999925555,0.592334099999789,1.3744637999980114,39.31404011461318,95
5,13.5,61,1.0954581802892018,2.2392054386263283,1.05724714116401,0.7974425503494731,0.9651603367995297,0.9392903887650784,0.9395169230194587,0.6218525167056451,41301.12179410707,0.6574517955126882,0.00032190000001719454,0.37289740000051097,0.4124768000001495,0.5936680000004344,1.379364100001112,39.51575931232092,90
5,15.0,61,0.8211464237522114,1.7995037859016665,1.0199091178996695,0.7728867977030945,0.9651603367995297,0.9347270862075063,0.9369723423200327,0.595709925240027,38167.54641847733,0.607569984375634,0.00039589999960298883,0.3706921999992119,0.39114359999985027,0.6076711000005162,1.3699027999991813,39.3919770773639,90
6,9.0,92,0.8539070318510671,-1.7301764829942434,1.0258814453378144,0.7763468612676604,0.9651603367995297,0.9338002759206196,0.9369702385112512,0.5972514015811394,38490.38761470283,0.6127091310840946,0.0004693000000770553,0.3796810000003461,0.40084939999997005,0.616186000000198,1.3971857000005912,39.483094555873926,92
6,10.5,92,1.137361223816602,-2.1517702284515665,1.0608998716279543,0.8002766854595714,0.9651603367995297,0.9383211291520747,0.9408004328390377,0.6242875362807699,41606.098545171786,0.6623065670992007,0.00034360000063315965,0.39998950000062905,0.39758270000038465,0.6131032000002961,1.411019000001943,39.40343839541547,96
6,12.0,92,1.292380159983527,3.141592653589793,1.070928078720152,0.8085469776207052,0.9651603367995297,0.9387385475255582,0.9445678648758946,0.6352190165619024,42734.80520273282,0.6802738809731427,0.0002872000004572328,0.3822724999999991,0.392612999999983,0.5876793999996153,1.3628521000000546,39.31404011461318,95
6,13.5,92,1.137361223816602,2.1517702284515665,1.0608998716279543,0.8002766884842224,0.9651603367995297,0.9388022215147335,0.9407628289439897,0.6250940868998665,41659.85169991154,0.6631622365474616,0.00027630000022327295,0.36627909999970143,0.3711499000000913,0.5905800000000454,1.3282853000000614,39.4080229226361,90
6,15.0,92,0.8539070318510671,1.7301764829942434,1.0258814453378144,0.7763468676617697,0.9651603367995297,0.9351515794686759,0.9370536406546865,0.5990725292017757,38607.75177295941,0.6145773921196978,0.0004165999998804182,0.3713756999995894,0.4070078000004287,0.5924454000005426,1.371245500000441,39.47679083094556,91
7,9.0,122,0.8200527286062256,-1.8016533981938216,1.0197008955484417,0.7727689180760932,0.9651603367995297,0.9337790512575613,0.9369556086347338,0.594035678961903,38052.50600249774,0.605738713825179,0.00026959999922837596,0.3782716999994591,0.3893283999996129,0.6181183000007877,1.385987999999088,39.40057306590258,93
7,10.5,122,1.0940611925150594,-2.2417804762794034,1.0571176853203668,0.7973437445455368,0.9651603367995297,0.9376702394849481,0.93955689949245,0.6202049395928314,41186.65211066782,0.6556296101666319,0.0003040000001419685,0.39012089999960153,0.4127932999999757,0.6084576000002926,1.4116758000000118,39.50085959885387,95
7,12.0,122,1.2337630710072545,3.141592653589793,1.067737230730951,0.8058339077349466,0.9651603367995297,0.9391488910113552,0.9432921519122597,0.6318236289823146,42379.72966081166,0.6746216119199564,0.0003347000001667766,0.38860529999965365,0.3853616999995211,0.6112905999998475,1.385592299999189,39.31404011461318,95
7,13.5,122,1.0940611925150594,2.2417804762794034,1.0571176853203668,0.7973437476077111,0.9651603367995297,0.939276238989706,0.9394839367854176,0.6217293842228069,41287.8876323939,0.6572411275452705,0.0007650999996258179,0.4206821999996464,0.38421780000044237,0.5801596999999674,1.385824799999682,39.50601719197708,91
7,15.0,122,0.8200527286062256,1.8016533981938216,1.0197008955484417,0.7727689246495608,0.9651603367995297,0.934705861544448,0.9369626412123953,0.5955917081404881,38152.18151317018,0.6073253981720819,0.00038859999949636403,0.3739611999999397,0.37926359999983106,0.5827858000002379,1.336399199999505,39.40057306590258,91
8,9.0,153,0.7193617370530374,-1.967731192567833,0.9977427318250117,0.76128082236518,0.9651603367995297,0.932420672821819,0.9376097259295886,0.5834589086845959,36570.1532445098,0.5821418854586087,0.0003045999992536963,0.36752679999972315,0.3816900000001624,0.5838206999997055,1.3333420999988448,39.306590257879655,92
8,10.5,153,0.9671055722418562,-2.4189481411408664,1.0430419872496848,0.78722208931519,0.9651603367995297,0.9373094202129542,0.9374173594550886,0.6091647896100993,39914.85131971048,0.6353844527174543,0.0003316000002087094,0.37702030000036757,0.39414120000037656,0.6046529000004739,1.3761460000014267,39.31002865329513,91
8,12.0,153,1.0778767056926528,3.141592653589793,1.0555804546135885,0.7961788984925836,0.9651603367995297,0.9387809968516749,0.9393790457331989,0.619724206837455,41094.88150247921,0.6541687599885262,0.0003026999993380741,0.3874261999999362,0.38831979999940813,0.6225421999997707,1.398590899998453,39.31404011461318,95
8,13.5,153,0.9671055722418562,2.4189481411408664,1.0430419872496848,0.7872220923616279,0.9651603367995297,0.9385192260072872,0.9372872105375101,0.6103530408053838,39992.71016939974,0.6366238486055354,0.00032529999953112565,0.3703758999999991,0.39571780000005674,0.6026074000001245,1.3690263999997114,39.318624641833814,92
8,15.0,153,0.7193617370530374,1.967731192567833,0.9977427318250117,0.7612808292016685,0.9651603367995297,0.933050337825887,0.9375150319892099,0.5847671436752742,36652.15105682668,0.583447167412077,0.0003012999995917198,0.36551220000001194,0.3715419000000111,0.5889222000005248,1.3262776000001395,39.30601719197708,93
9,9.0,184,0.5702646340105066,-2.144325590213412,0.951910281491356,0.7420918544863451,0.9651603367995297,0.9307226997771411,0.939827784107401,0.5668994800010391,33900.024206015514,0.5396374435850926,0.0002795000000332948,0.36220239999966,0.3665263999992021,0.5585804000002099,1.2875886999991053,39.50257879656161,94
9,10.5,184,0.7857472316832529,-2.5695429784591166,1.0128606871270214,0.7689952272370966,0.9651603367995297,0.9366231561073969,0.9364258941903167,0.5915647325864486,37640.026597165284,0.5991726615276232,0.00024789999952190556,0.35781300000053307,0.374127099999896,0.5823497000001225,1.3145377000000735,39.479083094555875,93
9,12.0,184,0.8728620077823881,3.141592653589793,1.029113867315742,0.7782857297680714,0.9651603367995297,0.9385404506703455,0.9364048379327228,0.6009990766347286,38853.94912543002,0.6184964840087556,0.0003027000002475688,0.4270261000001483,0.40782429999944725,0.6277117999998154,1.4628648999996585,39.31404011461318,95
9,13.5,184,0.7857472316832529,2.5695429784591166,1.0128606871270214,0.7689952299775275,0.9651603367995297,0.9373660193144433,0.9362353947697161,0.5924980577140977,37699.412122862384,0.6001179898577266,0.0002842999992935802,0.40375529999982973,0.4132814000004146,0.6111230999995314,1.4284440999990693,39.48194842406877,95
9,15.0,184,0.5702646340105066,2.144325590213412,0.951910281491356,0.7420918610912811,0.9651603367995297,0.9318405320315539,0.939628497046357,0.5685639932233614,33999.56043866094,0.5412219108350993,0.0003053999998883228,0.3887358000001768,0.41007149999950343,0.5761816000003819,1.3752942999999505,39.50143266475645,93
10,9.0,214,0.4163296403450124,-2.283387786532526,0.8773667250613626,0.7198772778734341,0.9651603367995297,0.9221550107892038,0.9444787459341332,0.5447090082866543,30022.278478280576,0.47790955871188434,0.0003479000006336719,0.38931849999971746,0.3860154000003604,0.5762259000002814,1.351907700000993,39.397134670487105,92
10,10.5,214,0.6044912288421795,-2.669006785700321,0.9642046537630655,0.7467134392688763,0.9651603367995297,0.9347129364321343,0.9384850327531479,0.5718719739752564,34639.04968444817,0.551401618663613,0.0003042999996978324,0.37662299999919924,0.39259490000040387,0.5891240000000835,1.3586461999993844,39.479083094555875,93
10,12.0,214,0.6762986086180179,3.141592653589793,0.9863991872887538,0.7559955904502849,0.9651603367995297,0.9372811206622095,0.9370242669855475,0.5809041076694077,35996.06979981595,0.5730033396978025,0.00029600000016216654,0.368524399999842,0.38995209999939107,0.5964465999995809,1.3552190999989762,39.31404011461318,95
10,13.5,214,0.6044912288421795,2.669006785700321,0.9642046537630655,0.746713441381366,0.9651603367995297,0.9359864162156425,0.9383018963760815,0.5732051446778779,34719.801615487806,0.5526870680593411,0.00029410000024654437,0.3842150999998921,0.403346899999633,0.6259314999997514,1.413787599999523,39.4785100286533,95
10,15.0,214,0.4163296403450124,2.283387786532526,0.8773667250613626,0.719877283489013,0.9651603367995297,0.9232162439421274,0.9443177101699448,0.5466419026846336,30128.81222933378,0.47960541593972905,0.00030590000005759066,0.39158799999950133,0.39512939999985974,0.5977494999997361,1.3847727999991548,39.39426934097421,93
11,9.0,245,0.2937270796941411,-2.3773850496383444,0.7826585293571621,0.7007578214209315,0.9651603367995297,0.8804202483285578,0.9541405942106905,0.5046332237817494,24811.104308334463,0.3949554967897877,0.00029319999975996325,0.37073079999936454,0.3769648999996207,0.5577536999999211,1.3057425999986663,39.35931232091691,90
11,10.5,245,0.46276261788730194,-2.729440462454206,0.9038461636315565,0.7268092016288019,0.9651603367995297,0.9300859598853868,0.9413888350779248,0.5534071849754325,31422.24745417767,0.5001949610661839,0.00033459999940532725,0.3672113000002355,0.39213139999992563,0.6028612000000066,1.362538499999573,39.42349570200573,93
11,12.0,245,0.5253523565549678,3.141592653589793,0.9337570792998366,0.7358440119692822,0.9651603367995297,0.9349181081750327,0.9395740667328227,0.5632810139550677,33041.28679399644,0.5259676344157345,0.00028670000028796494,0.3664425000006304,0.3801410999994914,0.5800110000000132,1.326881300000423,39.31404011461318,95
11,13.5,245,0.46276261788730194,2.729440462454206,0.9038461636315565,0.726809203036237,0.9651603367995297,0.9312391665782307,0.9411761914444037,0.5547059843820965,31495.99278574821,0.501368875927224,0.00030449999940174166,0.3905550999998013,0.3910535000004529,0.5918259000000035,1.3737389999996594,39.42464183381089,91
11,15.0,245,0.2937270796941411,2.3773850496383444,0.7826585293571621,0.7007578256687278,0.9651603367995297,0.8826559128373836,0.9538195662462728,0.50728026687326,24941.25044052914,0.3970272276429344,0.00037770000017189886,0.3877178000002459,0.39346909999949276,0.5784444999999323,1.3600090999998429,39.35644699140401,94
12,9.0,275,0.25140646820879436,-2.407667666202323,0.738621609586637,0.693926729281709,0.9651603367995297,0.8582263256570801,0.9548055101417594,0.4833679685933836,22428.375015201975,0.357026026985068,0.0003316000002087094,0.3897314000005281,0.39765299999999115,0.5573541000003388,1.3450701000010667,39.520916905444125,91
12,10.5,275,0.4141870983053444,-2.7479866984450303,0.8760418877074063,0.7195529827960063,0.9651603367995297,0.9238600587215678,0.9442350074262921,0.5448731902313491,29985.979789416284,0.47733173813142765,0.0002961000000141212,0.36395269999957236,0.3902347000002919,0.5820956000006845,1.336579100000563,39.42349570200573,94
12,12.0,275,0.47395730781022755,3.141592653589793,0.909644265976888,0.7284519877952695,0.9651603367995297,0.9322650252927235,0.94064723132468,0.5559285981188076,31767.90197191177,0.5056972615713431,0.0003250999998272164,0.36181289999967703,0.3832702000008794,0.5781236000002536,1.3235318000006373,39.31404011461318,95
12,13.5,275,0.4141870983053444,2.7479866984450303,0.8760418877074063,0.7195529839240625,0.9651603367995297,0.9249708160882947,0.9438647141972397,0.5459458193277338,30045.00973433261,0.4782714061498346,0.0003011999997397652,0.3786870000003546,0.5669514000001072,1.3734911999999895,2.319430800000191,39.43553008595988,91
12,15.0,275,0.25140646820879436,2.407667666202323,0.738621609586637,0.6939267329317259,0.9651603367995297,0.8599030740386996,0.9545710374562217,0.48600270717361366,22550.627437339877,0.3589721018360375,0.0010639000001901877,0.7896055999999589,1.075801500000125,1.5335740000000442,3.4000450000003184,39.5214899713467,93
