month,local_time_h,day_from_equinox,solar_altitude_rad,solar_azimuth_rad,dni_kw_m2,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw,power_per_area_kw_m2,time_geometry_s,time_candidates_s,time_shadow_blocking_s,time_truncation_s,time_total_s,average_candidates,maximum_candidates
4,10.5,31,0.9748512838471297,-2.410509018454921,1.0440430323468193,0.8042780292767829,0.9636159445900108,0.754304062884921,0.8694100756628521,0.4595346483474908,68991.3785377034,0.47977394772914356,0.0004175000003669993,0.6970967000006567,0.8093007999996189,0.7765868999995291,2.2834019000001717,70.87814166031988,165
4,12.0,31,1.0869700595052758,3.141592653589793,1.0564526886101677,0.8150999486270321,0.9636159445900108,0.7519392964937519,0.8678462142352368,0.46550788059317755,70718.86005185434,0.49178705202188333,0.00042750000011437805,0.6912013000001025,0.7237766999996893,0.7769129000007524,2.1923184000006586,62.33815689261234,149
4,13.5,31,0.9748512838471297,2.410509018454921,1.0440430323468193,0.804384407900837,0.9636159445900108,0.7541912310889208,0.8691029930267912,0.4593898371378854,68969.63757646289,0.4796227585947493,0.000668700000460376,0.6908119999998235,0.7870274999995672,0.756933100000424,2.235441300000275,70.98019801980197,165
4,15.0,31,0.7255922418092149,1.9589018883971145,0.9992774792374354,0.7730753733817208,0.9636159445900108,0.7655355279117655,0.8755138905765977,0.44548320782119577,64014.093415288924,0.445161336954171,0.00043030000051658135,0.6765445999999429,0.7743010000003778,0.8207877000004373,2.2720636000012746,70.84881949733435,161
5,9.0,61,0.8211464237522114,-1.7995037859016665,1.0199091178996695,0.7766721040899786,0.9636159445900108,0.7665087021522665,0.8726668171265501,0.44973843679767006,65959.84730719212,0.4586923323598879,0.0004391000002215151,0.6964934000006906,0.7741385999997874,0.7852923000000374,2.256363400000737,70.88575780654989,159
5,10.5,61,1.0954581802892018,-2.2392054386263283,1.05724714116401,0.8067448006641026,0.9636159445900108,0.7567205438492567,0.8687764212788135,0.46484578258536224,70671.38063516104,0.49145687472052135,0.0004893000004813075,0.679483099999743,0.7614223000000493,0.7799993999997241,2.2213940999999977,70.81759329779132,181
5,12.0,61,1.2355917477605913,3.141592653589793,1.067847324679981,0.8171106296188574,0.9636159445900108,0.7538151251022539,0.8689799491491343,0.47137602270519463,72382.70563523786,0.503357624764032,0.0004191999996692175,0.6602342999995017,0.7159669000002395,0.7981688999998369,2.1747892999992473,62.33815689261234,149
5,13.5,61,1.0954581802892018,2.2392054386263283,1.05724714116401,0.8068511964654465,0.9636159445900108,0.756208099442423,0.8687284000798825,0.46456899654081873,70629.30033102306,0.4911642434662134,0.000520900000083202,0.6775323000001663,0.7571360000001732,0.7746560000005047,2.2098452000009274,70.96458492003046,168
5,15.0,61,0.8211464237522114,1.7995037859016665,1.0199091178996695,0.776886911513117,0.9636159445900108,0.7664898968529331,0.8729781280890619,0.4500117617496141,65999.93387889778,0.45897109897052524,0.0004639999997380073,0.6723596000001635,0.7685226999992665,0.7718998999998803,2.2132461999990483,70.92193450114242,158
6,9.0,92,0.8539070318510671,-1.7301764829942434,1.0258814453378144,0.7774600210956836,0.9636159445900108,0.7673878498961008,0.872278139201012,0.4515244463652563,66609.56615566567,0.4632105516425456,0.00047730000005685724,0.667879599999651,0.7695044000001872,0.7708528999992268,2.2087141999991218,71.06359482102056,160
6,10.5,92,1.137361223816602,-2.1517702284515665,1.0608998716279543,0.8068618581683249,0.9636159445900108,0.7582061624965916,0.8688807809346469,0.466861433434162,71223.04829362569,0.4952932347983452,0.00042209999992337544,0.6665770999998131,0.7620754999998098,0.777296700000079,2.2063713999996253,70.94021325209444,179
6,12.0,92,1.292380159983527,3.141592653589793,1.070928078720152,0.8170008478902296,0.9636159445900108,0.7556204338382556,0.8694223049233718,0.4736040335598678,72934.64261519854,0.5071958577343838,0.0004706999998234096,0.6540319999994608,0.6933298999992985,0.7749621000002662,2.122794699998849,62.33815689261234,149
6,13.5,92,1.137361223816602,2.1517702284515665,1.0608998716279543,0.8069674371931492,0.9636159445900108,0.7573411187272573,0.8691022725519347,0.46646854560783746,71163.11044778039,0.49487642015383326,0.0006002000000080443,0.6852638000000297,0.7698352999996132,0.7804065999998784,2.2361058999995294,71.07996953541507,167
6,15.0,92,0.8539070318510671,1.7301764829942434,1.0258814453378144,0.7776721756232684,0.9636159445900108,0.7666967551456,0.8724897978636632,0.45136754779696253,66586.4202426401,0.46304959231253306,0.0004466999998840038,0.6637407999996867,0.800050700000611,0.7873356999998578,2.2515739000000394,71.09177456207159,162
7,9.0,122,0.8200527286062256,-1.8016533981938216,1.0197008955484417,0.77664051604146,0.9636159445900108,0.7664428836045998,0.8726858941788382,0.44965838814463405,65934.64333949005,0.45851706108195206,0.00044949999937671237,0.6643215000003693,0.7719476000002032,0.7782837999993717,2.215002399999321,71.0125666412795,160
7,10.5,122,1.0940611925150594,-2.2417804762794034,1.0571176853203668,0.8067334071446389,0.9636159445900108,0.75672524517409,0.8687575077772871,0.46479514844464187,70655.03013530326,0.49134317147193607,0.0006167999999888707,0.6673953999998048,0.7754154999993261,0.7725007999997615,2.2159284999988813,70.71325209444021,182
7,12.0,122,1.2337630710072545,3.141592653589793,1.067737230730951,0.8171060646498516,0.9636159445900108,0.7537540078794204,0.8689789530540803,0.4713042171061073,72364.2179961807,0.503229059604694,0.0004378000003271154,0.6495552000005773,0.7034630999996807,0.7808097000006455,2.1342658000012307,62.33815689261234,149
7,13.5,122,1.0940611925150594,2.2417804762794034,1.0571176853203668,0.8068398217553374,0.9636159445900108,0.756278619314923,0.8687127246398192,0.4645601667169659,70619.30979462038,0.49109476813188263,0.0004538000002867193,0.6830191999997623,0.7695856000000276,0.7931764999993902,2.246235099999467,70.85567402894135,169
7,15.0,122,0.8200527286062256,1.8016533981938216,1.0197008955484417,0.776855394314848,0.9636159445900108,0.7665557154005999,0.873020058673186,0.45000770786991934,65985.86504936003,0.4588732627186584,0.00046579999980167486,0.7018781999995554,0.7848755999993955,0.7787393999997221,2.2659589999984746,71.05217060167556,159
8,9.0,153,0.7193617370530374,-1.967731192567833,0.9977427318250117,0.7725436019887925,0.9636159445900108,0.7651970325237651,0.8756560911905714,0.4448115877186936,63819.41611007086,0.4438075286778702,0.000457500000266009,0.7117483000001812,0.7671968999993624,0.7806995999999344,2.260102299999744,70.6938309215537,169
8,10.5,153,0.9671055722418562,-2.4189481411408664,1.0430419872496848,0.8040265358143095,0.9636159445900108,0.7542147377130876,0.8694680167135225,0.45917218141410315,68870.86238371333,0.47893586459193904,0.0005631999993056525,0.6647329999996145,0.772031400000742,0.7718621000003623,2.2091897000000245,70.98667174409749,164
8,12.0,153,1.0778767056926528,3.141592653589793,1.0555804546135885,0.8148697591497868,0.9636159445900108,0.7516431130292517,0.8678980378724405,0.46503431210232127,70588.58876591621,0.4908811305798856,0.0004410999999890919,0.6383689999993294,0.7036790000001929,0.8011033000002499,2.1435923999997613,62.33815689261234,149
8,13.5,153,0.9671055722418562,2.4189481411408664,1.0430419872496848,0.8041328108347513,0.9636159445900108,0.7541912310889208,0.8691341400860235,0.4590640275035954,68854.6404665582,0.4788230555221941,0.00041289999990112847,0.6962011000005077,0.7855151000003389,0.7815933000001678,2.2637224000009155,71.08492003046459,165
8,15.0,153,0.7193617370530374,1.967731192567833,0.9977427318250117,0.7727610706767912,0.9636159445900108,0.7655355279117656,0.8756323176329435,0.4451937820636819,63874.251506924666,0.444188860307727,0.00047710000035294797,0.6989577000003919,0.7643973000003825,0.7836422000000312,2.2474743000011586,70.8004569687738,162
9,9.0,184,0.5702646340105066,-2.144325590213412,0.951910281491356,0.7630823803718245,0.9636159445900108,0.7625783945915958,0.8824440962934587,0.4366908094032373,59776.19000776237,0.4156904713037238,0.00044950000028620707,0.672179000000142,0.7760044999995444,0.7631373000003805,2.211770300000353,70.87052551408988,177
9,10.5,184,0.7857472316832529,-2.5695429784591166,1.0128606871270214,0.795351998445204,0.9636159445900108,0.751215292469418,0.8725745075572902,0.44962507083965736,65487.4975713735,0.45540755820019097,0.001960700000381621,0.7086752000004708,0.7768519999999626,0.7935541999995621,2.281042100000377,70.52208682406702,164
9,12.0,184,0.8728620077823881,3.141592653589793,1.029113867315742,0.8064660151559693,0.9636159445900108,0.7507028480625841,0.8695124823797907,0.4556625501709485,67431.82721170716,0.46892864919737803,0.00046610000026703347,0.6611631000005218,0.726548399999956,0.7727331999994931,2.160910800000238,62.33815689261234,149
9,13.5,184,0.7857472316832529,2.5695429784591166,1.0128606871270214,0.7954527519275819,0.9636159445900108,0.7515960997809182,0.8723891586313032,0.4498313020545901,65517.53496711264,0.4556164416902548,0.000467900000330701,0.6843983999997363,0.7679188000001886,0.751700400000118,2.2044855000003736,70.5952018278751,165
9,15.0,184,0.5702646340105066,2.144325590213412,0.951910281491356,0.7632923707249617,0.9636159445900108,0.7619719236880953,0.8824335594510544,0.4364664623403859,59745.4803789634,0.41547691302797307,0.00050809999993362,0.6636392000000342,0.7823601999998573,0.8027910000000702,2.2492984999998953,71.0041888804265,165
10,9.0,214,0.4163296403450124,-2.283387786532526,0.8773667250613626,0.7500200242804036,0.9636159445900108,0.7229932394948896,0.9047666143024405,0.41256038490675356,52050.73232379982,0.36196675379569354,0.0018325999999433407,0.6896304000001692,0.7638698999999178,0.7595594000003985,2.214892300000429,65.71744097486672,171
10,10.5,214,0.6044912288421795,-2.669006785700321,0.9642046537630655,0.7818578974784879,0.9636159445900108,0.7380750895602382,0.8849141448270869,0.4360655300746077,60461.5313436497,0.42045641344359475,0.0005166000000826898,0.6830867999997281,0.7750765999999203,0.7599565999998958,2.218636599999627,71.01789794364052,164
10,12.0,214,0.6762986086180179,3.141592653589793,0.9863991872887538,0.7928386154116273,0.9636159445900108,0.7513939428130847,0.8750272174178385,0.44597704795503323,63259.15340366276,0.4399113976522823,0.00042660000053729163,0.6374547000004895,0.682517999999618,0.7506440999995903,2.071043400000235,62.33815689261234,149
10,13.5,214,0.6044912288421795,2.669006785700321,0.9642046537630655,0.7819476371912638,0.9636159445900108,0.7378212180192378,0.8850331846871589,0.4359298123543035,60442.7137563053,0.4203255537860793,0.00047139999969658675,0.6570594999993773,0.7447830000000977,0.749886399999923,2.1522002999990946,71.07578065498858,164
10,15.0,214,0.4163296403450124,2.283387786532526,0.8773667250613626,0.7502104417749382,0.9636159445900108,0.722273936795389,0.9044459765353788,0.4120205420667373,51982.62298468102,0.36149311365110076,0.0004543000004559872,0.6756961999999476,0.7290818999999829,0.737324499999886,2.1425569000002724,65.85224676313786,158
11,9.0,245,0.2937270796941411,-2.3773850496383444,0.7826585293571621,0.7376698898215444,0.9636159445900108,0.6428544563858095,0.9164687166324045,0.35844485135630577,40341.573197792415,0.2805399202181729,0.00045060000047669746,0.6324963999995816,0.731125900000734,0.674821200000224,2.0388941000010163,68.85300837776086,172
11,10.5,245,0.46276261788730194,-2.729440462454206,0.9038461636315565,0.7683357181000956,0.9636159445900108,0.6956456329393623,0.9054935962671435,0.4083476537686567,53074.11300920382,0.3690834602867475,0.0004517999996096478,0.6518497000006391,0.7412856000000829,0.717993999999635,2.1115810999999667,70.97220106626047,161
11,12.0,245,0.5253523565549678,3.141592653589793,0.9337570792998366,0.7789374234488148,0.9636159445900108,0.7467255272535801,0.8860203599200026,0.4361227940807476,58559.971198894375,0.40723274641692286,0.00046380000003409805,0.6509685999999419,0.6771127000001798,0.7432243999992352,2.071769499999391,62.33815689261234,149
11,13.5,245,0.46276261788730194,2.729440462454206,0.9038461636315565,0.7684133923704541,0.9636159445900108,0.695683243538029,0.9055234543415344,0.4084205083430323,53083.58212670201,0.3691493096142998,0.0004841999998461688,0.6590783000001466,0.7488087000001542,0.7076145999999426,2.1159858000000895,71.01942117288652,162
11,15.0,245,0.2937270796941411,2.3773850496383444,0.7826585293571621,0.7378366283561653,0.9636159445900108,0.6427040139911427,0.9160320437910916,0.3580780047264298,40300.28603711621,0.28025280457433455,0.0004908000000796164,0.6545353999999861,0.7246335999998337,0.6837762999994084,2.0634360999993078,68.95316070068546,165
12,9.0,275,0.25140646820879436,-2.407667666202323,0.738621609586637,0.7330673621949031,0.9636159445900108,0.6047267119874381,0.9166140667935723,0.33094086454255495,35150.42398225673,0.24444007404641516,0.0004256999991412158,0.6487497999996776,0.7321692999994411,0.6656183999994028,2.0469631999976627,70.38956587966489,165
12,10.5,275,0.4141870983053444,-2.7479866984450303,0.8760418877074063,0.7631596478127063,0.9636159445900108,0.6715748497926716,0.9088793747459283,0.390231219975614,49159.22699587868,0.34185889458980095,0.0005044999998062849,0.6529427000004944,0.7410018999999011,0.7060306000003038,2.1004797000005055,70.35186595582636,161
12,12.0,275,0.47395730781022755,3.141592653589793,0.909644265976888,0.7735750492878719,0.9636159445900108,0.742969168711743,0.890889659802729,0.4314786928291991,56440.272488679715,0.39249211882328394,0.0004996999996365048,0.6472966999999699,0.6762650000000576,0.7231127999993987,2.0471741999990627,62.33815689261234,149
12,13.5,275,0.4141870983053444,2.7479866984450303,0.8760418877074063,0.7632325761068406,0.9636159445900108,0.6717393961618384,0.9089298976464096,0.3904149766259158,49182.3756688238,0.3420198731126102,0.0005172000001039123,0.6601430000000619,0.7290886999999202,0.6864582999996856,2.0762071999997715,70.3937547600914,161
12,15.0,275,0.25140646820879436,2.407667666202323,0.738621609586637,0.733224341084709,0.9636159445900108,0.6045480616437712,0.9162002398649228,0.33061185860579245,35115.47907393945,0.2441970631518401,0.00045529999988502823,0.6601829999999609,0.7392903999998452,0.6716682000005676,2.0715969000002588,70.4942878903275,165
